ISO3,year,nGDP,rGDP,deflator,source
PYF,1984,249492.8,494955.7,.5040709,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1985,280356.8,489160.9,.5731383,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1986,330010.1,555431.4,.594151,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1987,316449.2,562484.4,.562592,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1988,318075.3,542242.6,.5865923,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1989,343712.3,553943.6,.6204825,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1990,353255.5,554663.1,.6368831,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1991,377923.1,574938.9,.6573274,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1992,384201.3,566559.9,.67813,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1993,390857.3,559207.7,.6989483,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1994,396145.8,549889.4,.7204099,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1995,401187.9,547750.6,.7324281,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1996,396253.8,544088.7,.7282889,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1997,432305.3,543420.4,.7955264,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1998,455210.3,552840,.8234034,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,1999,470493.2,563291.6,.8352569,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2000,486621.3,581572.7,.8367335,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2001,492479.4,579586.1,.8497089,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2002,498476.6,584490.4,.8528395,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2003,520476.4,596922.1,.8719335,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2004,533683.1,602719.8,.8854581,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2005,547222,604588.1,.9051155,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2006,558643,609966.4,.9158587,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2007,577395,620366.2,.9307325,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2008,579049,620408.1,.9333356,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2009,563347,594156.3,.9481462,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2010,547877,579504,.945424,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2011,531861,562339.3,.9458008,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2012,528755,557123.4,.9490806,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2013,541961,559345.2,.9689205,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2014,552599,562665.3,.9821097,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2015,572812,572812,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2016,592618,585999.3,1.011295,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2017,616195,611154.1,1.008248,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2018,619934,622196.9,.9963631,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2019,641908,638930.6,1.00466,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2020,606540.6,571371.3,1.061552,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2021,620478,590603.1,1.050584,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2022,659815,607951.1,1.085309,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2023,706000,624808.7,1.129946,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
PYF,2024,727157.6,631846.4,1.150846,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
QAT,1963,476.4091,21380.67,.0222822,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from IMF_IFS
QAT,1964,592.122,22139.61,.0267449,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from IMF_IFS
QAT,1965,735.9399,22925.49,.0321014,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from IMF_IFS
QAT,1966,914.689,23739.27,.0385306,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from IMF_IFS
QAT,1967,1083.172,23421.18,.0462476,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from IMF_IFS
QAT,1968,1418.747,25558.4,.05551,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from IMF_IFS
QAT,1969,1913.239,28715.44,.0666275,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from IMF_IFS
QAT,1970,2566.357,32090.81,.0799717,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1971,3387.874,35302.41,.0959672,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1972,4517.837,39213.71,.1152107,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1973,6006.647,43442.86,.1382655,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1974,7638.592,46022.61,.1659748,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1975,9707,48728.34,.1992064,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1976,12708,52796.63,.2406972,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1977,13894,48939.61,.2839009,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1978,15243,53277.3,.2861068,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1979,21255,56062.5,.3791305,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1980,28663,55492.66,.5165187,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1981,31568,55992.64,.5637884,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1982,27705,52143.43,.531323,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1983,23605,51191.73,.4611097,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1984,25008,53576.1,.4667753,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1985,22398,52440.2,.4271151,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1986,18393,55238.3,.3329755,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1987,19825,55263.15,.3587382,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1988,21979,58526.13,.3755417,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1989,23616,62167.75,.3798754,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1990,26792,64290.45,.4167338,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1991,25056,63221.79,.3963191,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1992,27832,70385.15,.3954243,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1993,26050,69452.45,.3750767,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1994,26843,70437.78,.3810881,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1995,29622,72127.75,.410688,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1996,32976,75282.55,.4380298,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1997,41124,97876.38,.4201627,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1998,37330,108856.8,.3429276,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,1999,45111,113520.3,.3973827,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2000,64646,122633.8,.5271465,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2001,63840,127414.3,.5010425,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2002,70484,136565.4,.5161189,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2003,85663,141645.6,.6047699,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2004,115512.4,168868.3,.684038,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2005,162091,181521.3,.8929589,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2006,221610.3,229025.8,.9676215,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2007,290151.6,270217.6,1.07377,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2008,419582.8,317947.7,1.31966,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2009,355986.5,355963.3,1.000065,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2010,455445.4,425704.2,1.069864,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2011,610702,482643.1,1.265328,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2012,680073.9,505472.5,1.345422,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2013,723368.6,533557.1,1.355747,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2014,750657.6,562018.9,1.335645,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2015,588733.4,588733.4,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2016,552305.1,606772.8,.9102338,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2017,586400.8,597686,.9811186,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2018,667339.3,605066.5,1.102919,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2019,641991.4,609230.8,1.053774,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2020,525657.4,587557.5,.8946484,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2021,654224.5,597116.7,1.095639,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2022,857981.9,622105.9,1.379157,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2023,775330.3,631685,1.2274,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
QAT,2024,781945.5,646590.9,1.209336,Derived using data on nominal GDP from WDI and the spliced real GDP with data from WDI
QAT,2025,798933.7,658679.1,1.212933,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
QAT,2026,855153,696912.4,1.22706,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
QAT,2027,925988.2,751816.3,1.231668,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
QAT,2028,966930.9,778313.4,1.242341,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
QAT,2029,995350.6,790516.4,1.259114,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
REU,1988,23603.6,23604,.999983,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
REU,1989,25613.4,24642.6,1.039395,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
REU,1990,28373.6,26269,1.080117,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
REU,1991,31339,27871.4,1.124414,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
REU,1992,33787,29153.5,1.158935,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
ROU,1880,6.15e-06,24811.55,2.48e-10,Derived using data on nominal GDP from NBS and the spliced real GDP with data from Maddison
ROU,1881,4.59e-06,18570.84,2.47e-10,Derived using data on nominal GDP from NBS and the spliced real GDP with data from Maddison
ROU,1882,5.98e-06,24547.77,2.44e-10,Derived using data on nominal GDP from NBS and the spliced real GDP with data from Maddison
