ISO3,year,gen_govdebt_GDP,source,nGDP,gen_govdebt
SLV,1951,3.946663,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,318.3052,12.56243
SLV,1952,4.337498,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,331.7274,14.38867
SLV,1953,5.142158,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,377.2175,19.39712
SLV,1954,4.52142,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,415.0328,18.76538
SLV,1955,4.184229,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,451.9145,18.90914
SLV,1956,5.249445,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,488.8473,25.66177
SLV,1957,5.93149,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,497.988,29.53811
SLV,1958,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,492.0836,
SLV,1959,2.467623,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,478.1312,11.79847
SLV,1960,2.168749,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,504.8634,10.94922
SLV,1961,1.938846,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,513.5302,9.95656
SLV,1962,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,569.8596,
SLV,1963,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,602.1232,
SLV,1964,14.62948,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,668.8668,97.85171
SLV,1965,16.26945,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,709.365,115.4098
SLV,1966,18.00905,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,751.0237,135.2522
SLV,1967,18.24661,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,802.9811,146.5169
SLV,1968,18.57614,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,850.3957,157.9707
SLV,1969,19.96322,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,878.4567,175.3682
SLV,1970,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,929.8959,
SLV,1971,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,978.0002,
SLV,1972,9.280406,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1042.375,96.7366
SLV,1973,7.839683,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1205.137,94.47894
SLV,1974,11.05832,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1426.493,157.7461
SLV,1975,9.701895,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1619.632,157.135
SLV,1976,10.86674,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2063.783,224.2658
SLV,1977,10.33796,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2592.207,267.9813
SLV,1978,11.12729,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2782.092,309.5715
SLV,1979,13.95509,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3113.035,434.427
SLV,1980,19.17389,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3225.158,618.3882
SLV,1981,32.95272,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3127.503,1030.597
SLV,1982,37.72704,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3242.881,1223.443
SLV,1983,48.83134,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3671.841,1793.009
SLV,1984,75.59201,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,4216.179,3187.095
SLV,1985,82.97189,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,5183.329,4300.706
SLV,1986,68.38074,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3682.908,2518.4
SLV,1987,71.20853,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,4184.893,2980.001
SLV,1988,62.30364,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,4948.956,3083.38
SLV,1989,63.13895,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,5828.577,3680.103
SLV,1990,42.57032,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,4817.542,2050.843
SLV,1991,43.329,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,5252.342,2275.787
SLV,1992,36.361,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,5813.399,2113.81
SLV,1993,31.868,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,6680.269,2128.868
SLV,1994,30.549,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,7679.384,2345.975
SLV,1995,28.041,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,8921.947,2501.803
SLV,1996,28.548,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,9586.328,2736.705
SLV,1997,27.791,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,10221.71,2840.714
SLV,1998,25.652,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,10936.67,2805.475
SLV,1999,27.995,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,11284.2,3159.011
SLV,2000,29.551,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,11784.93,3482.564
SLV,2001,37.842,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,12282.53,4647.956
SLV,2002,43.8,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,12664.19,5546.916
SLV,2003,45.962,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,13243.89,6087.158
SLV,2004,46.813,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,13724.81,6424.996
SLV,2005,46.286,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,14698,6803.117
SLV,2006,52.559,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,15999.89,8409.38
SLV,2007,52.197,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,17011.75,8879.623
SLV,2008,54.212,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,17986.89,9751.052
SLV,2009,65.778,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,17601.62,11577.99
SLV,2010,66.794,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,18447.92,12322.1
SLV,2011,65.598,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,20283.78,13305.76
SLV,2012,69.994,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,21386.15,14969.02
SLV,2013,69.655,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,21990.96,15317.8
SLV,2014,71.791,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,22593.47,16220.08
SLV,2015,73.464,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,23438.24,17218.67
SLV,2016,75.214,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,24191.43,18195.34
SLV,2017,77.136,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,24979.19,19267.95
SLV,2018,76.961,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,26020.85,20025.91
SLV,2019,77.906,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,26881.14,20942.02
SLV,2020,95.365,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,24921.19,23766.09
SLV,2021,87.955,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,29043.14,25544.9
SLV,2022,83.346,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,31988.92,26661.48
SLV,2023,84.68143,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,34015.61,28804.91
SLV,2024,84.83543,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,35533.86,30145.3
SLV,2025,84.59544,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,37511.38,31732.91
SLV,2026,84.67243,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,39251,33234.77
SLV,2027,85.08344,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,41070.91,34944.54
SLV,2028,85.95345,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,43002.83,36962.41
SLV,2029,86.52044,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,45047.75,38975.51
SMR,2001,11.557,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1342.857,155.194
SMR,2002,17.211,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1378.234,237.2079
SMR,2003,16.062,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1466.677,235.5776
SMR,2004,16.914,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1563.964,264.5288
SMR,2005,14.478,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1630.296,236.0343
SMR,2006,14.154,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1726.109,244.3135
SMR,2007,12.628,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1817.5,229.5139
SMR,2008,15.489,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1878.6,290.9763
SMR,2009,20.066,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1700.8,341.2825
SMR,2010,19.964,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1615.3,322.4785
SMR,2011,16.621,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1477.5,245.5753
SMR,2012,17.242,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1401.4,241.6294
SMR,2013,23.16,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1404.653,325.3176
SMR,2014,21.01,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1390.515,292.1472
SMR,2015,19.307,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1279.301,246.9945
SMR,2016,21.46,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1326.532,284.6737
SMR,2017,56.733,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1353.144,767.6791
SMR,2018,57.203,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1401.709,801.8195
SMR,2019,57.411,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1443.741,828.8663
SMR,2020,71.647,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1352.407,968.959
SMR,2021,81.284,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1568.726,1275.123
SMR,2022,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,1739.427,
SMR,2023,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,1838.076,
SMR,2024,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,1886.111,
SMR,2025,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,1950.806,
SMR,2026,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2013.51,
SMR,2027,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2076.215,
SMR,2028,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2144.891,
SMR,2029,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2215.558,
SRB,2000,213.781,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,462777,989329.3
