ISO3,year,inv,source,USDfx,inv_USD
LBR,2015,672.1193,Derived using data on investment from UN and the spliced USD exchange rate,86.18837,7.79826
LBR,2016,623.7319,Derived using data on investment from UN and the spliced USD exchange rate,94.42725,6.605423
LBR,2017,479.8438,Derived using data on investment from UN and the spliced USD exchange rate,112.7067,4.257458
LBR,2018,553.4571,Derived using data on investment from UN and the spliced USD exchange rate,144.0556,3.841969
LBR,2019,481.5328,Derived using data on investment from UN and the spliced USD exchange rate,186.4297,2.582918
LBR,2020,607.6436,Derived using data on investment from UN and the spliced USD exchange rate,191.518,3.172776
LBR,2021,760.8644,Derived using data on investment from UN and the spliced USD exchange rate,166.1537,4.579281
LBR,2022,773.5903,Derived using data on investment from UN and the spliced USD exchange rate,152.9338,5.058336
LBR,2023,889.6173,Derived using data on investment from UN and the spliced USD exchange rate,174.956,5.084806
LBY,1960,57.44333,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,160.8412
LBY,1961,55.29592,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,154.8285
LBY,1962,76.44794,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,214.0542
LBY,1963,88.04398,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,246.523
LBY,1964,127.9859,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,358.3603
LBY,1965,175.4437,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,491.2422
LBY,1966,225.6932,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,631.9408
LBY,1967,252.3212,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,706.499
LBY,1968,341.8683,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,957.231
LBY,1969,375.368,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.357143,1051.03
LBY,1970,252.9654,Derived using data on investment from UN and the spliced USD exchange rate,.357143,708.3029
LBY,1971,308.8376,Derived using data on investment from UN and the spliced USD exchange rate,.356326,866.7276
LBY,1972,462.7942,Derived using data on investment from UN and the spliced USD exchange rate,.328947,1406.896
LBY,1973,682.1747,Derived using data on investment from UN and the spliced USD exchange rate,.300026,2273.719
LBY,1974,1057.258,Derived using data on investment from UN and the spliced USD exchange rate,.296051,3571.202
LBY,1975,1185.949,Derived using data on investment from UN and the spliced USD exchange rate,.296051,4005.893
LBY,1976,1207.62,Derived using data on investment from UN and the spliced USD exchange rate,.296051,4079.093
LBY,1977,1436.141,Derived using data on investment from UN and the spliced USD exchange rate,.296051,4850.992
LBY,1978,1594,Derived using data on investment from UN and the spliced USD exchange rate,.296051,5384.209
LBY,1979,2018.485,Derived using data on investment from UN and the spliced USD exchange rate,.296051,6818.032
LBY,1980,2639.55,Derived using data on investment from UN and the spliced USD exchange rate,.296051,8915.861
LBY,1981,3184.201,Derived using data on investment from UN and the spliced USD exchange rate,.296052,10755.54
LBY,1982,2457.862,Derived using data on investment from UN and the spliced USD exchange rate,.296053,8302.103
LBY,1983,2164.842,Derived using data on investment from UN and the spliced USD exchange rate,.296053,7312.345
LBY,1984,2127.251,Derived using data on investment from UN and the spliced USD exchange rate,.296053,7185.373
LBY,1985,1708.107,Derived using data on investment from UN and the spliced USD exchange rate,.296053,5769.599
LBY,1986,1618.405,Derived using data on investment from UN and the spliced USD exchange rate,.315396,5131.342
LBY,1987,1157.525,Derived using data on investment from UN and the spliced USD exchange rate,.297029,3897.009
LBY,1988,1363.711,Derived using data on investment from UN and the spliced USD exchange rate,.285766,4772.124
LBY,1989,1382.21,Derived using data on investment from UN and the spliced USD exchange rate,.299602,4613.489
LBY,1990,1638.841,Derived using data on investment from UN and the spliced USD exchange rate,.283177,5787.337
LBY,1991,1266.587,Derived using data on investment from UN and the spliced USD exchange rate,.280728,4511.794
LBY,1992,1247.657,Derived using data on investment from UN and the spliced USD exchange rate,.281553,4431.34
LBY,1993,1633.785,Derived using data on investment from UN and the spliced USD exchange rate,.30437,5367.761
LBY,1994,1751.13,Derived using data on investment from UN and the spliced USD exchange rate,.348368,5026.667
LBY,1995,1438.345,Derived using data on investment from UN and the spliced USD exchange rate,.418145,3439.823
LBY,1996,2117.917,Derived using data on investment from UN and the spliced USD exchange rate,.4368,4848.71
LBY,1997,1890.299,Derived using data on investment from UN and the spliced USD exchange rate,.460866,4101.624
LBY,1998,1671.819,Derived using data on investment from UN and the spliced USD exchange rate,.467574,3575.518
LBY,1999,1745.516,Derived using data on investment from UN and the spliced USD exchange rate,.463811,3763.421
LBY,2000,2568.843,Derived using data on investment from UN and the spliced USD exchange rate,.51219,5015.411
LBY,2001,9566.46,Derived using data on investment from UN and the spliced USD exchange rate,.605064,15810.66
LBY,2002,14623.52,Derived using data on investment from UN and the spliced USD exchange rate,1.270679,11508.43
LBY,2003,15033.03,Derived using data on investment from UN and the spliced USD exchange rate,1.292944,11626.98
LBY,2004,13487.61,Derived using data on investment from UN and the spliced USD exchange rate,1.304966,10335.6
LBY,2005,17497.31,Derived using data on investment from UN and the spliced USD exchange rate,1.308385,13373.21
LBY,2006,16615.15,Derived using data on investment from UN and the spliced USD exchange rate,1.313572,12648.83
LBY,2007,16415.52,Derived using data on investment from UN and the spliced USD exchange rate,1.262645,13000.9
LBY,2008,22985.57,Derived using data on investment from UN and the spliced USD exchange rate,1.223562,18785.79
LBY,2009,19832.4,Derived using data on investment from UN and the spliced USD exchange rate,1.253534,15821.19
LBY,2010,18908.1,Derived using data on investment from UN and the spliced USD exchange rate,1.266789,14926.01
LBY,2011,4978.2,Derived using data on investment from UN and the spliced USD exchange rate,1.224152,4066.652
LBY,2012,17768.7,Derived using data on investment from UN and the spliced USD exchange rate,1.26166,14083.59
LBY,2013,20779.8,Derived using data on investment from UN and the spliced USD exchange rate,1.271692,16340.28
LBY,2014,19143.5,Derived using data on investment from UN and the spliced USD exchange rate,1.272402,15045.17
LBY,2015,11696.2,Derived using data on investment from UN and the spliced USD exchange rate,1.38121,8468.083
LBY,2016,9577,Derived using data on investment from UN and the spliced USD exchange rate,1.390369,6888.099
LBY,2017,12831.2,Derived using data on investment from UN and the spliced USD exchange rate,1.39382,9205.779
LBY,2018,15841.1,Derived using data on investment from UN and the spliced USD exchange rate,1.364967,11605.48
LBY,2019,13714.8,Derived using data on investment from UN and the spliced USD exchange rate,1.398263,9808.455
LBY,2020,9326.987,Derived using data on investment from UN and the spliced USD exchange rate,1.388667,6716.504
LBY,2021,23123.09,Derived using data on investment from UN and the spliced USD exchange rate,4.514425,5122.046
LBY,2022,29863.98,Derived using data on investment from UN and the spliced USD exchange rate,4.813175,6204.632
LBY,2023,30533.48,Derived using data on investment from UN and the spliced USD exchange rate,4.812883,6344.115
LBY,2024,28542.15,Derived using data on investment from WDI and the spliced USD exchange rate,4.832208,5906.647
LBY,2025,28325.5,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,4.844598,5846.822
LBY,2026,26863.83,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,4.823993,5568.795
LBY,2027,25767.77,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,4.815138,5351.408
LBY,2028,24798.14,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,4.801716,5164.433
LBY,2029,23798.03,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,4.792775,4965.396
LCA,1970,33.64625,Derived using data on investment from UN and the spliced USD exchange rate,2,16.82312
LCA,1971,36.85306,Derived using data on investment from UN and the spliced USD exchange rate,1.974873,18.66098
LCA,1972,42.77777,Derived using data on investment from UN and the spliced USD exchange rate,1.921278,22.26527
LCA,1973,49.6082,Derived using data on investment from UN and the spliced USD exchange rate,1.959219,25.3204
LCA,1974,60.75675,Derived using data on investment from UN and the spliced USD exchange rate,2.053232,29.59079
LCA,1975,95.7296,Derived using data on investment from UN and the spliced USD exchange rate,2.169796,44.11917
LCA,1976,111.8756,Derived using data on investment from UN and the spliced USD exchange rate,2.614671,42.78766
LCA,1977,54.10018,Derived using data on investment from UN and the spliced USD exchange rate,2.7,20.0371
LCA,1978,97.06275,Derived using data on investment from UN and the spliced USD exchange rate,2.7,35.94917
LCA,1979,107.5182,Derived using data on investment from UN and the spliced USD exchange rate,2.7,39.82157
LCA,1980,138.3144,Derived using data on investment from UN and the spliced USD exchange rate,2.7,51.22756
LCA,1981,157.4139,Derived using data on investment from UN and the spliced USD exchange rate,2.7,58.30143
LCA,1982,145.1133,Derived using data on investment from UN and the spliced USD exchange rate,2.7,53.74566
LCA,1983,101.2897,Derived using data on investment from UN and the spliced USD exchange rate,2.7,37.51469
LCA,1984,116.3523,Derived using data on investment from UN and the spliced USD exchange rate,2.7,43.09344
LCA,1985,137.8671,Derived using data on investment from UN and the spliced USD exchange rate,2.7,51.0619
LCA,1986,167.7352,Derived using data on investment from UN and the spliced USD exchange rate,2.7,62.12413
LCA,1987,179.4878,Derived using data on investment from UN and the spliced USD exchange rate,2.7,66.47697
LCA,1988,247.4205,Derived using data on investment from UN and the spliced USD exchange rate,2.7,91.63724
LCA,1989,325.7417,Derived using data on investment from UN and the spliced USD exchange rate,2.7,120.6451
LCA,1990,309.2813,Derived using data on investment from UN and the spliced USD exchange rate,2.7,114.5486
LCA,1991,330.0357,Derived using data on investment from UN and the spliced USD exchange rate,2.7,122.2354
LCA,1992,387.0768,Derived using data on investment from UN and the spliced USD exchange rate,2.7,143.3618
LCA,1993,421.4849,Derived using data on investment from UN and the spliced USD exchange rate,2.7,156.1055
LCA,1994,436.1114,Derived using data on investment from UN and the spliced USD exchange rate,2.7,161.5228
LCA,1995,410.392,Derived using data on investment from UN and the spliced USD exchange rate,2.7,151.997
LCA,1996,426.6512,Derived using data on investment from UN and the spliced USD exchange rate,2.7,158.0189
LCA,1997,467.0865,Derived using data on investment from UN and the spliced USD exchange rate,2.7,172.995
LCA,1998,484.285,Derived using data on investment from UN and the spliced USD exchange rate,2.7,179.3648
LCA,1999,559.6204,Derived using data on investment from UN and the spliced USD exchange rate,2.7,207.2668
LCA,2000,629.3756,Derived using data on investment from UN and the spliced USD exchange rate,2.7,233.1021
