ISO3,year,gen_govexp_GDP,source,nGDP,gen_govexp
GNQ,2004,10.793,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2969373,320484.4
GNQ,2005,14.122,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4493858,634622.6
GNQ,2006,18.093,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5274150,954252
GNQ,2007,19.689,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6264840,1233484
GNQ,2008,19.893,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8844110,1759359
GNQ,2009,39.847,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7095920,2827511
GNQ,2010,31.179,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8072290,2516859
GNQ,2011,27.493,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.01e+07,2767061
GNQ,2012,35.2,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.14e+07,4023536
GNQ,2013,29.274,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.08e+07,3173448
GNQ,2014,31.598,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.07e+07,3395806
GNQ,2015,41.571,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7795420,3240634
GNQ,2016,27.818,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6661370,1853060
GNQ,2017,20.07,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7084540,1421867
GNQ,2018,19.053,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7274690,1386047
GNQ,2019,16.799,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6658370,1118540
GNQ,2020,16.166,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5694742,920612
GNQ,2021,12.715,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6774079,861324.1
GNQ,2022,15.023,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8412515,1263812
GNQ,2023,19.82714,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,7349759,1457247
GNQ,2024,18.565,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,7602050,1411321
GNQ,2025,19.346,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,7648944,1479765
GNQ,2026,19.3,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,7939325,1532290
GNQ,2027,19.787,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,8159552,1614531
GNQ,2028,21.085,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,8076976,1703030
GNQ,2029,21.483,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,8487501,1823370
GRC,1880,23.5526,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.012335,.4739573
GRC,1881,24.698,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.330746,.5756477
GRC,1882,15.1545,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.590529,.3925818
GRC,1883,17.7476,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.751673,.488356
GRC,1884,21.3877,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.803419,.5995868
GRC,1885,23.5065,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.767641,.6505756
GRC,1886,22.0495,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.928583,.6457378
GRC,1887,21.5549,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.049505,.6573178
GRC,1888,20.9645,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.133631,.6569501
GRC,1889,31.0925,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.018427,.9385043
GRC,1890,25.7022,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.173791,.815734
GRC,1891,21.691,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.463739,.7513196
GRC,1892,19.3396,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.628743,.7017844
GRC,1893,15.3633,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.76674,.5786955
GRC,1894,16.9729,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.407076,.5782796
GRC,1895,15.3787,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.553382,.5464639
GRC,1896,17.0655,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.774576,.6441503
GRC,1897,22.8673,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.505987,.8017247
GRC,1898,51.4182,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.891743,2.001064
GRC,1899,17.4988,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.715215,.650118
GRC,1900,19.7539,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.006111,.7913632
GRC,1901,18.555,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.543808,.8431036
GRC,1902,20.5792,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.367002,.8986941
GRC,1903,17.7469,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.270751,.7579259
GRC,1904,18.061,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.918049,.7076389
GRC,1905,17.3639,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.966913,.6888109
GRC,1906,18.5027,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.137509,.7655509
GRC,1907,17.8111,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.426383,.7883875
GRC,1908,19.1708,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.369393,.8376476
GRC,1909,18.1249,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.718918,.8552992
GRC,1910,19.6542,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.523201,.8889989
GRC,1911,19.3212,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.800814,1.120787
GRC,1912,20.1164,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.638781,1.13432
GRC,1913,17.6651,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.863682,1.035825
GRC,1914,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,8.458121,
GRC,1915,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,9.724937,
GRC,1916,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,12.88737,
GRC,1917,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,18.40455,
GRC,1918,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,28.71981,
GRC,1919,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,25.93827,
GRC,1920,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,36.69609,
GRC,1921,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,46.69024,
GRC,1922,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,73.78271,
GRC,1923,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,113.3324,
GRC,1924,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,141.803,
GRC,1925,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,164.2109,
GRC,1926,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,193.1263,
GRC,1927,17.662,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,211.3169,37.3228
GRC,1928,20.5604,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,220.9223,45.4225
GRC,1929,40.8064,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,216.1196,88.19064
GRC,1930,25.9998,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,206.5143,53.6933
GRC,1931,30.4205,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,187.3037,56.97871
GRC,1932,22.0116,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,211.3169,46.51424
GRC,1933,20.978,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,235.3302,49.36758
GRC,1934,20.4455,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,254.5409,52.04215
GRC,1935,22.052,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,264.1462,58.24952
GRC,1936,21.4959,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,283.3568,60.9101
GRC,1937,19.7235,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,326.5807,64.41315
GRC,1938,18.8836,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,321.7781,60.76329
GRC,1939,20.9194,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,321.7781,67.31404
GRC,1940,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,,
GRC,1941,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,,
GRC,1942,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,,
GRC,1943,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,,
GRC,1944,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,,
GRC,1945,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,,
GRC,1946,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,30.73701,
GRC,1947,,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,48.98711,
GRC,1948,21.5264,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,76.36226,16.43805
GRC,1949,24.3628,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,104.6979,25.50735
GRC,1950,27.0903,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,123.9086,33.5672
GRC,1951,26.9125,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,146.4811,39.42172
GRC,1952,25.6479,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,154.123,39.5293
GRC,1953,17.6377,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,200.3425,35.33581
