ISO3,year,nGDP,source,USDfx,nGDP_USD
SVN,2021,52022.64,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.845982,61493.79
SVN,2022,56908.77,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.951774,59792.31
SVN,2023,63951.24,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.925053,69132.52
SVN,2024,66080.81,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.924128,71506.13
SVN,2025,69424.03,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.94554,73422.63
SVN,2026,73063.09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.94554,77271.29
SVN,2027,76792.2,Derived using data on nominal GDP from AMECO and the spliced USD exchange rate,.9099019,84396.13
SVN,2028,80376.27,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.9105894,88268.4
SVN,2029,84124.88,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.9106002,92383.98
SWE,1800,154.2791,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,41.05052
SWE,1801,163.3492,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,43.46389
SWE,1802,170.1976,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,45.28611
SWE,1803,163.9845,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,43.63293
SWE,1804,152.757,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,40.64551
SWE,1805,169.2236,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,45.02694
SWE,1806,186.5947,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,49.64903
SWE,1807,193.3345,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,51.44236
SWE,1808,214.5907,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,57.09819
SWE,1809,219.4967,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,58.40358
SWE,1810,233.2648,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,62.067
SWE,1811,268.0345,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,71.3185
SWE,1812,310.94,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,82.73478
SWE,1813,338.3871,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,90.03789
SWE,1814,340.1862,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,90.51661
SWE,1815,340.3228,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,90.55295
SWE,1816,353.349,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,94.01896
SWE,1817,359.1326,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,95.55784
SWE,1818,379.0796,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,100.8653
SWE,1819,390.2693,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,103.8427
SWE,1820,376.2881,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,100.1226
SWE,1821,359.3763,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,95.62268
SWE,1822,351.7942,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,93.60525
SWE,1823,355.1152,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,94.48891
SWE,1824,355.4345,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,94.57386
SWE,1825,386.1228,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,102.7394
SWE,1826,405.0372,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,107.7721
SWE,1827,425.1617,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,113.1268
SWE,1828,393.5403,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,104.713
SWE,1829,397.1735,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,105.6797
SWE,1830,411.9719,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,109.6173
SWE,1831,443.9865,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,118.1357
SWE,1832,449.4497,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,119.5894
SWE,1833,439.5,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,116.942
SWE,1834,443.2536,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,117.9407
SWE,1835,456.0024,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,121.3329
SWE,1836,480.101,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,127.7451
SWE,1837,489.9353,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,130.3618
SWE,1838,501.9427,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,133.5567
SWE,1839,524.4869,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,139.5552
SWE,1840,516.4854,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,137.4262
SWE,1841,519.9521,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,138.3486
SWE,1842,524.138,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,139.4624
SWE,1843,527.9295,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,140.4713
SWE,1844,523.2092,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,139.2153
SWE,1845,525.634,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,139.8605
SWE,1846,570.3981,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,151.7713
SWE,1847,606.0323,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,161.2528
SWE,1848,606.61,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,161.4065
SWE,1849,604.6029,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,160.8725
SWE,1850,634.432,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,168.8094
SWE,1851,646.8128,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,172.1037
SWE,1852,655.1931,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,174.3335
SWE,1853,688.0632,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,183.0796
SWE,1854,774.7583,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,206.1474
SWE,1855,901.194,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,239.7893
SWE,1856,1009.427,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,268.5879
SWE,1857,1072.554,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,285.3846
SWE,1858,955.9924,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,254.37
SWE,1859,940.2814,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,250.1897
SWE,1860,987.6165,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,262.7846
SWE,1861,998.8575,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,265.7756
SWE,1862,1020.942,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,271.6518
SWE,1863,1048.039,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,278.8618
SWE,1864,1045.624,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,278.2192
SWE,1865,1043.776,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,277.7274
SWE,1866,1043.304,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,277.6019
SWE,1867,1088.546,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,289.6398
SWE,1868,1050.93,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,279.631
SWE,1869,1100.007,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.758274,292.6895
SWE,1870,1173.612,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.209112,365.7124
SWE,1871,1234.064,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.268471,377.5661
SWE,1872,1399.952,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.271881,427.8739
SWE,1873,1589.843,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.252792,488.7625
SWE,1874,1717.439,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.362513,510.7607
SWE,1875,1649.7,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.26564,505.169
SWE,1876,1742.124,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.352392,519.6658
SWE,1877,1707.101,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.587567,475.838
SWE,1878,1548.587,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.724967,415.7317
SWE,1879,1527.822,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.748582,407.5734
SWE,1880,1569.302,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,420.7243
SWE,1881,1655.868,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,443.9326
SWE,1882,1625.163,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,435.7006
SWE,1883,1689.065,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,452.8325
SWE,1884,1653.125,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,443.197
SWE,1885,1636.404,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,438.7143
SWE,1886,1550.737,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,415.7471
SWE,1887,1485.068,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,398.1415
SWE,1888,1547.856,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,414.9748
SWE,1889,1654.81,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,443.6488
SWE,1890,1717.063,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,460.3387
SWE,1891,1822.784,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,488.682
SWE,1892,1840.718,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,493.4901
SWE,1893,1829.684,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,490.5318
SWE,1894,1823.562,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,488.8906
SWE,1895,1936.871,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,519.2684
SWE,1896,2014.349,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,540.04
SWE,1897,2177.145,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,583.6849
SWE,1898,2354.489,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,631.2302
SWE,1899,2544.457,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,682.1599
SWE,1900,2615.658,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,701.2487
SWE,1901,2596.107,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,696.0073
SWE,1902,2605.877,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,698.6266
SWE,1903,2829.838,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,758.6696
SWE,1904,2838.707,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,761.0473
SWE,1905,2898.602,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,777.1052
SWE,1906,3260.815,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,874.2131
SWE,1907,3626.66,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,972.295
SWE,1908,3588.817,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,962.1493
SWE,1909,3565.521,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,955.9039
SWE,1910,3799.292,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,1018.577
SWE,1911,3900.917,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,1045.822
SWE,1912,4179.717,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,1120.568
SWE,1913,4483.714,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,1202.068
SWE,1914,4609.478,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.73,1235.785
SWE,1915,5395.39,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.862,1397.046
SWE,1916,6805.624,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.456,1969.22
