ISO3,year,cgovexp_GDP,source,nGDP,cgovexp
SGP,1988,18.97729,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,53432.3,10140
SGP,1989,17.55385,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,61308.5,10762
SGP,1990,17.06569,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,70492.3,12030
SGP,1991,17.87815,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,78542.8,14042
SGP,1992,16.54141,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,84920.2,14047
SGP,1993,14.57572,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,97923.1,14273
SGP,1994,10.91818,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,112555.4,12289
SGP,1995,11.92641,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,124463.3,14844
SGP,1996,16.16472,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,135777.2,21948
SGP,1997,13.63137,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,148664.4,20265
SGP,1998,15.72191,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,143474.9,22557
SGP,1999,14.7724,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,146252.5,21605
SGP,2000,15.71673,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,165632.4,26032
SGP,2001,18.16943,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,160885.6,29232
SGP,2002,16.14563,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,165698.1,26753
SGP,2003,15.93718,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,170117.9,27112
SGP,2004,14.3921,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,194433,27983
SGP,2005,12.59384,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,212723,26790
SGP,2006,13.05689,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,236158.8,30835
SGP,2007,12.14899,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,272697.6,33130
SGP,2008,14.50492,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,273941.6,39735
SGP,2009,14.30399,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,282394.5,40393.68
SGP,2010,12.4128,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,326980.1,40587.4
SGP,2011,12.77265,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,351367.9,44879
SGP,2012,12.38396,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,368770.5,45668.4
SGP,2013,12.37534,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,384870.3,47629
SGP,2014,13.15107,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,398947.9,52465.9
SGP,2015,15.92553,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,423444.1,67435.7
SGP,2016,14.44264,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,440787.7,63661.38
SGP,2017,14.30533,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,474012.4,67809.02
SGP,2018,14.69126,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,508368.7,74685.74
SGP,2019,14.14285,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,514153.4,72715.95
SGP,2020,25.72187,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,482203.8,124031.9
SGP,2021,16.37551,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,583221.5,95505.49
SGP,2022,15.13578,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,687230.4,104017.7
SGP,2023,17.44193,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,673300.3,117436.6
SLE,1963,15.81395,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.1671722,.0264365
SLE,1964,15.72581,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2062922,.0324411
SLE,1965,14.8855,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2301494,.0342589
SLE,1966,14.8855,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2517208,.0374699
SLE,1967,14.90909,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2744858,.0409233
SLE,1968,16.19048,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.2884668,.0467041
SLE,1969,16.33803,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.3351009,.0547489
SLE,1970,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.379516,
SLE,1971,16.29214,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.402905,.0656418
SLE,1972,17.3028,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.428051,.0740648
SLE,1973,15.89958,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.497774,.079144
SLE,1974,19.72077,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.600643,.1184514
SLE,1975,25.61175,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.678367,.1737416
SLE,1976,19.35484,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.776093,.1502116
SLE,1977,20,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,.910966,.1821932
SLE,1978,24.19825,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,1.073843,.2598512
SLE,1979,26.92641,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,1.248721,.3362357
SLE,1980,29.31732,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1.399025,.4101566
SLE,1981,27.14468,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1.655627,.4494147
SLE,1982,22.43291,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1.989381,.4462761
SLE,1983,18.04977,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,2.632316,.4751269
SLE,1984,15.02777,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,4.294801,.6454128
SLE,1985,13.71757,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,7.009983,.9615992
SLE,1986,19.25307,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,15.53443,2.990856
SLE,1987,17.04738,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,27.8782,4.752504
SLE,1988,15.05518,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,41.73472,6.283236
SLE,1989,18.59997,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,72.45669,13.47692
SLE,1990,27.29301,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,133.1657,36.34492
SLE,1991,21.5912,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,311.8023,67.32185
SLE,1992,21.77725,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,459.6616,100.1016
SLE,1993,21.29731,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,590.5385,125.7688
SLE,1994,19.22577,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,724.1495,139.2233
SLE,1995,19.27954,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,890.0685,171.6011
SLE,1996,16.87645,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1173.584,198.0594
SLE,1997,12.96859,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1129.5,146.4802
SLE,1998,20.11952,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1422.986,286.2979
SLE,1999,21.9922,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1634.649,359.4954
SLE,2000,28.74076,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,1800.589,517.5029
SLE,2001,27.15545,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,2165.833,588.1415
SLE,2002,28.62443,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,2630.762,753.0406
SLE,2003,25.68386,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,3253.743,835.6868
SLE,2004,23.73489,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,3912.932,928.7302
SLE,2005,17.60365,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,4769.248,839.562
SLE,2006,16.81673,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,5583.531,938.9675
SLE,2007,12.7753,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,6443.514,823.1783
SLE,2008,15.04405,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,7470.062,1123.8
SLE,2009,17.02145,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,8308.046,1414.15
SLE,2010,19.88077,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,10255.61,2038.895
SLE,2011,19.73615,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,12797.61,2525.756
SLE,2012,17.73366,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,16515.43,2928.791
SLE,2013,14.09194,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,21317.38,3004.032
SLE,2014,17.93343,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,22689.47,4069
SLE,2015,20.74367,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,24138.26,5007.161
SLE,2016,21.79673,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,30388.13,6623.618
SLE,2017,21.4869,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,38418.03,8254.846
SLE,2018,21.13415,Derived using data on central government expenditure to GDP from AFDB and the spliced GDP,50687.21,10712.31
