ISO3,year,rGDP,source,pop,rGDP_pc
SWE,1714,31202.93,Derived using data on real GDP from CS1 and the spliced population,1.452319,21484.9
SWE,1715,31278.26,Derived using data on real GDP from CS1 and the spliced population,1.470335,21272.88
SWE,1716,27864.98,Derived using data on real GDP from CS1 and the spliced population,1.482346,18797.89
SWE,1717,25232.03,Derived using data on real GDP from CS1 and the spliced population,1.473338,17125.76
SWE,1718,22845.79,Derived using data on real GDP from CS1 and the spliced population,1.483347,15401.52
SWE,1719,26804.01,Derived using data on real GDP from CS1 and the spliced population,1.482346,18082.15
SWE,1720,30789.78,Derived using data on real GDP from CS1 and the spliced population,1.491354,20645.51
SWE,1721,32356.16,Derived using data on real GDP from CS1 and the spliced population,1.513374,21380.14
SWE,1722,27732.16,Derived using data on real GDP from CS1 and the spliced population,1.526386,18168.51
SWE,1723,25639.45,Derived using data on real GDP from CS1 and the spliced population,1.546404,16580.04
SWE,1724,26280.41,Derived using data on real GDP from CS1 and the spliced population,1.562419,16820.34
SWE,1725,26245.21,Derived using data on real GDP from CS1 and the spliced population,1.578434,16627.38
SWE,1726,24731.03,Derived using data on real GDP from CS1 and the spliced population,1.595449,15500.99
SWE,1727,27004.1,Derived using data on real GDP from CS1 and the spliced population,1.60746,16799.24
SWE,1728,31333.78,Derived using data on real GDP from CS1 and the spliced population,1.614466,19408.14
SWE,1729,32583.37,Derived using data on real GDP from CS1 and the spliced population,1.624475,20057.78
SWE,1730,31437.61,Derived using data on real GDP from CS1 and the spliced population,1.637487,19198.69
SWE,1731,30939.49,Derived using data on real GDP from CS1 and the spliced population,1.652501,18722.83
SWE,1732,30817.59,Derived using data on real GDP from CS1 and the spliced population,1.664512,18514.49
SWE,1733,30257.11,Derived using data on real GDP from CS1 and the spliced population,1.678524,18026.02
SWE,1734,30953.33,Derived using data on real GDP from CS1 and the spliced population,1.691536,18298.95
SWE,1735,30055.63,Derived using data on real GDP from CS1 and the spliced population,1.703547,17642.97
SWE,1736,30032.77,Derived using data on real GDP from CS1 and the spliced population,1.708552,17577.91
SWE,1737,31973.22,Derived using data on real GDP from CS1 and the spliced population,1.703547,18768.61
SWE,1738,32718.42,Derived using data on real GDP from CS1 and the spliced population,1.708552,19149.8
SWE,1739,29097.3,Derived using data on real GDP from CS1 and the spliced population,1.718561,16931.21
SWE,1740,27614.08,Derived using data on real GDP from CS1 and the spliced population,1.712555,16124.49
SWE,1741,26641.97,Derived using data on real GDP from CS1 and the spliced population,1.712555,15556.86
SWE,1742,26895.09,Derived using data on real GDP from CS1 and the spliced population,1.699543,15824.89
SWE,1743,26314.09,Derived using data on real GDP from CS1 and the spliced population,1.676522,15695.64
SWE,1744,28929.58,Derived using data on real GDP from CS1 and the spliced population,1.693538,17082.33
SWE,1745,26787.37,Derived using data on real GDP from CS1 and the spliced population,1.716559,15605.27
SWE,1746,26346.87,Derived using data on real GDP from CS1 and the spliced population,1.730572,15224.38
SWE,1747,26788,Derived using data on real GDP from CS1 and the spliced population,1.743583,15363.76
SWE,1748,25875.12,Derived using data on real GDP from CS1 and the spliced population,1.756595,14730.27
SWE,1749,27416.3,Derived using data on real GDP from CS1 and the spliced population,1.766604,15519.21
SWE,1750,29787.51,Derived using data on real GDP from CS1 and the spliced population,1.782619,16709.97
SWE,1751,29195.75,Derived using data on real GDP from CS1 and the spliced population,1.803638,16187.15
SWE,1752,29209.57,Derived using data on real GDP from CS1 and the spliced population,1.818652,16061.11
SWE,1753,30253.29,Derived using data on real GDP from CS1 and the spliced population,1.839671,16444.95
SWE,1754,30418.4,Derived using data on real GDP from CS1 and the spliced population,1.858688,16365.52
SWE,1755,29326.62,Derived using data on real GDP from CS1 and the spliced population,1.876704,15626.66
SWE,1756,28179.52,Derived using data on real GDP from CS1 and the spliced population,1.890717,14904.14
SWE,1757,27787.82,Derived using data on real GDP from CS1 and the spliced population,1.894721,14665.92
SWE,1758,32518.08,Derived using data on real GDP from CS1 and the spliced population,1.894721,17162.46
SWE,1759,32563.48,Derived using data on real GDP from CS1 and the spliced population,1.907732,17069.21
SWE,1760,34375.52,Derived using data on real GDP from CS1 and the spliced population,1.917277,17929.34
SWE,1761,33468.13,Derived using data on real GDP from CS1 and the spliced population,1.935496,17291.76
SWE,1762,30215.23,Derived using data on real GDP from CS1 and the spliced population,1.947578,15514.26
SWE,1763,33000.72,Derived using data on real GDP from CS1 and the spliced population,1.952575,16901.13
SWE,1764,29979.57,Derived using data on real GDP from CS1 and the spliced population,1.960987,15288
SWE,1765,31469.42,Derived using data on real GDP from CS1 and the spliced population,1.973296,15947.64
SWE,1766,32726.38,Derived using data on real GDP from CS1 and the spliced population,1.986276,16476.25
SWE,1767,33514.25,Derived using data on real GDP from CS1 and the spliced population,2.002723,16734.34
SWE,1768,31929.94,Derived using data on real GDP from CS1 and the spliced population,2.01695,15830.8
SWE,1769,32063.85,Derived using data on real GDP from CS1 and the spliced population,2.027357,15815.59
SWE,1770,31856.42,Derived using data on real GDP from CS1 and the spliced population,2.038379,15628.31
SWE,1771,29528.05,Derived using data on real GDP from CS1 and the spliced population,2.048488,14414.56
SWE,1772,28179.43,Derived using data on real GDP from CS1 and the spliced population,2.043297,13791.16
SWE,1773,31642,Derived using data on real GDP from CS1 and the spliced population,2.006357,15770.87
SWE,1774,33767.4,Derived using data on real GDP from CS1 and the spliced population,1.990485,16964.41
SWE,1775,32993.76,Derived using data on real GDP from CS1 and the spliced population,2.012333,16395.78
SWE,1776,34130.94,Derived using data on real GDP from CS1 and the spliced population,2.032892,16789.35
SWE,1777,34317.89,Derived using data on real GDP from CS1 and the spliced population,2.05107,16731.7
SWE,1778,35264.92,Derived using data on real GDP from CS1 and the spliced population,2.067088,17060.2
SWE,1779,35958.37,Derived using data on real GDP from CS1 and the spliced population,2.08334,17259.96
SWE,1780,36075.32,Derived using data on real GDP from CS1 and the spliced population,2.105821,17131.24
SWE,1781,33839.67,Derived using data on real GDP from CS1 and the spliced population,2.127521,15905.68
SWE,1782,35061.51,Derived using data on real GDP from CS1 and the spliced population,2.138892,16392.37
SWE,1783,33583.48,Derived using data on real GDP from CS1 and the spliced population,2.14423,15662.26
SWE,1784,35393.29,Derived using data on real GDP from CS1 and the spliced population,2.146345,16490.03
SWE,1785,34575.37,Derived using data on real GDP from CS1 and the spliced population,2.149448,16085.7
SWE,1786,34778.34,Derived using data on real GDP from CS1 and the spliced population,2.158548,16111.91
SWE,1787,36179.04,Derived using data on real GDP from CS1 and the spliced population,2.172874,16650.32
SWE,1788,34738.85,Derived using data on real GDP from CS1 and the spliced population,2.187561,15880.17
SWE,1789,38054.94,Derived using data on real GDP from CS1 and the spliced population,2.192856,17354.05
SWE,1790,37689.63,Derived using data on real GDP from CS1 and the spliced population,2.190341,17207.2
SWE,1791,39227.02,Derived using data on real GDP from CS1 and the spliced population,2.197013,17854.71
SWE,1792,37587.55,Derived using data on real GDP from CS1 and the spliced population,2.217809,16948.06
SWE,1793,35712.38,Derived using data on real GDP from CS1 and the spliced population,2.242146,15927.77
SWE,1794,36292.89,Derived using data on real GDP from CS1 and the spliced population,2.263939,16030.86
SWE,1795,36881.48,Derived using data on real GDP from CS1 and the spliced population,2.279084,16182.59
SWE,1796,39159.18,Derived using data on real GDP from CS1 and the spliced population,2.293031,17077.47
SWE,1797,37116.58,Derived using data on real GDP from CS1 and the spliced population,2.313883,16040.82
SWE,1798,35938.34,Derived using data on real GDP from CS1 and the spliced population,2.335622,15387.05
SWE,1799,35827.57,Derived using data on real GDP from CS1 and the spliced population,2.352744,15227.99
SWE,1800,34547.06,Derived using data on real GDP from CS1 and the spliced population,2.354286,14674.11
SWE,1801,34786.64,Derived using data on real GDP from CS1 and the spliced population,2.353265,14782.29
SWE,1802,36154.2,Derived using data on real GDP from CS1 and the spliced population,2.365732,15282.46
SWE,1803,35980,Derived using data on real GDP from CS1 and the spliced population,2.382582,15101.27
SWE,1804,33960.4,Derived using data on real GDP from CS1 and the spliced population,2.398394,14159.64
SWE,1805,36096.2,Derived using data on real GDP from CS1 and the spliced population,2.41512,14945.92
SWE,1806,36979.02,Derived using data on real GDP from CS1 and the spliced population,2.427591,15232.81
SWE,1807,35429.84,Derived using data on real GDP from CS1 and the spliced population,2.436379,14542
SWE,1808,33495.67,Derived using data on real GDP from CS1 and the spliced population,2.435808,13751.36
SWE,1809,31762.98,Derived using data on real GDP from CS1 and the spliced population,2.413037,13163.07
SWE,1810,34097.23,Derived using data on real GDP from CS1 and the spliced population,2.397403,14222.57
SWE,1811,36870.54,Derived using data on real GDP from CS1 and the spliced population,2.406051,15324.09
SWE,1812,34709.72,Derived using data on real GDP from CS1 and the spliced population,2.417276,14359.02
SWE,1813,35677.3,Derived using data on real GDP from CS1 and the spliced population,2.423566,14721
SWE,1814,35931.89,Derived using data on real GDP from CS1 and the spliced population,2.433305,14766.7
SWE,1815,37222.15,Derived using data on real GDP from CS1 and the spliced population,2.453882,15168.68
SWE,1816,38445.2,Derived using data on real GDP from CS1 and the spliced population,2.483531,15480.06
SWE,1817,37701.16,Derived using data on real GDP from CS1 and the spliced population,2.511744,15009.95
SWE,1818,38709.6,Derived using data on real GDP from CS1 and the spliced population,2.53623,15262.65
SWE,1819,38523.65,Derived using data on real GDP from CS1 and the spliced population,2.556417,15069.39
SWE,1820,39057.22,Derived using data on real GDP from CS1 and the spliced population,2.575574,15164.47
SWE,1821,40595.85,Derived using data on real GDP from CS1 and the spliced population,2.600141,15612.94
SWE,1822,41270.09,Derived using data on real GDP from CS1 and the spliced population,2.630981,15686.2
SWE,1823,41390.74,Derived using data on real GDP from CS1 and the spliced population,2.670098,15501.58
SWE,1824,43155.23,Derived using data on real GDP from CS1 and the spliced population,2.710415,15922
SWE,1825,44974.21,Derived using data on real GDP from CS1 and the spliced population,2.751564,16344.96
SWE,1826,45813.7,Derived using data on real GDP from CS1 and the spliced population,2.790623,16417.01
SWE,1827,44196.59,Derived using data on real GDP from CS1 and the spliced population,2.818883,15678.76
SWE,1828,45176.2,Derived using data on real GDP from CS1 and the spliced population,2.839833,15908.05
SWE,1829,46099.5,Derived using data on real GDP from CS1 and the spliced population,2.857555,16132.5
SWE,1830,45306.25,Derived using data on real GDP from CS1 and the spliced population,2.878221,15741.06
SWE,1831,46534.43,Derived using data on real GDP from CS1 and the spliced population,2.897192,16061.9
