ISO3,year,finv,source,USDfx,finv_USD
RUS,2017,2.02e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,58.36246,345926.1
RUS,2018,2.15e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,62.80624,341560
RUS,2019,2.29e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,64.71798,354008.3
RUS,2020,2.32e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,72.34135,320853.8
RUS,2021,2.61e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,73.67981,353839.1
RUS,2022,3.17e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,68.71642,460747.2
RUS,2023,3.83e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,85.81157,446171.8
RUS,2024,4.39e+07,Derived using data on fixed investment from IMF_IFS and the spliced USD exchange rate,92.65673,474011.9
RWA,1965,678.2773,Derived using data on fixed investment from WDI and the spliced USD exchange rate,50,13.56555
RWA,1966,978.3916,Derived using data on fixed investment from WDI and the spliced USD exchange rate,87.5,11.18162
RWA,1967,1083.385,Derived using data on fixed investment from WDI and the spliced USD exchange rate,100,10.83385
RWA,1968,1133.559,Derived using data on fixed investment from WDI and the spliced USD exchange rate,100,11.33559
RWA,1969,1180.016,Derived using data on fixed investment from WDI and the spliced USD exchange rate,100,11.80017
RWA,1970,1468.052,Derived using data on fixed investment from UN and the spliced USD exchange rate,100,14.68052
RWA,1971,1948.505,Derived using data on fixed investment from UN and the spliced USD exchange rate,99.70734,19.54225
RWA,1972,1619.306,Derived using data on fixed investment from UN and the spliced USD exchange rate,92.105,17.58108
RWA,1973,1530.333,Derived using data on fixed investment from UN and the spliced USD exchange rate,83.922,18.23518
RWA,1974,4137.237,Derived using data on fixed investment from UN and the spliced USD exchange rate,92.30176,44.82295
RWA,1975,6192.51,Derived using data on fixed investment from UN and the spliced USD exchange rate,92.27727,67.10764
RWA,1976,7108.931,Derived using data on fixed investment from UN and the spliced USD exchange rate,97.01234,73.27862
RWA,1977,8132.118,Derived using data on fixed investment from UN and the spliced USD exchange rate,95.9351,84.76688
RWA,1978,10071.73,Derived using data on fixed investment from UN and the spliced USD exchange rate,89.48791,112.5485
RWA,1979,12696.43,Derived using data on fixed investment from UN and the spliced USD exchange rate,86.6907,146.4566
RWA,1980,11735.52,Derived using data on fixed investment from UN and the spliced USD exchange rate,86.06388,136.3582
RWA,1981,14217.86,Derived using data on fixed investment from UN and the spliced USD exchange rate,87.1603,163.1231
RWA,1982,16709.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,93.05997,179.552
RWA,1983,18452.97,Derived using data on fixed investment from UN and the spliced USD exchange rate,96.09393,192.0305
RWA,1984,21940.71,Derived using data on fixed investment from UN and the spliced USD exchange rate,100.2329,218.8972
RWA,1985,24067.15,Derived using data on fixed investment from UN and the spliced USD exchange rate,101.2447,237.7128
RWA,1986,23844.72,Derived using data on fixed investment from UN and the spliced USD exchange rate,87.59092,272.2282
RWA,1987,23969.29,Derived using data on fixed investment from UN and the spliced USD exchange rate,79.46065,301.6497
RWA,1988,23951.49,Derived using data on fixed investment from UN and the spliced USD exchange rate,76.44774,313.3054
RWA,1989,22492.34,Derived using data on fixed investment from UN and the spliced USD exchange rate,80.14898,280.6316
RWA,1990,21264.51,Derived using data on fixed investment from UN and the spliced USD exchange rate,83.7041,254.0438
RWA,1991,22413.48,Derived using data on fixed investment from UN and the spliced USD exchange rate,125.1642,179.0725
RWA,1992,30580.78,Derived using data on fixed investment from UN and the spliced USD exchange rate,133.9386,228.3194
RWA,1993,34283.96,Derived using data on fixed investment from UN and the spliced USD exchange rate,144.237,237.6919
RWA,1994,11915.12,Derived using data on fixed investment from UN and the spliced USD exchange rate,140.7038,84.68229
RWA,1995,32738.33,Derived using data on fixed investment from UN and the spliced USD exchange rate,262.1823,124.8686
RWA,1996,44677.93,Derived using data on fixed investment from UN and the spliced USD exchange rate,306.82,145.6161
RWA,1997,57499.84,Derived using data on fixed investment from UN and the spliced USD exchange rate,301.5298,190.6937
RWA,1998,69921.98,Derived using data on fixed investment from UN and the spliced USD exchange rate,312.3141,223.8835
RWA,1999,86000,Derived using data on fixed investment from UN and the spliced USD exchange rate,333.9419,257.5298
RWA,2000,99000,Derived using data on fixed investment from UN and the spliced USD exchange rate,389.6962,254.044
RWA,2001,111000,Derived using data on fixed investment from UN and the spliced USD exchange rate,442.9919,250.5689
RWA,2002,118000,Derived using data on fixed investment from UN and the spliced USD exchange rate,475.3652,248.2302
RWA,2003,151000,Derived using data on fixed investment from UN and the spliced USD exchange rate,537.655,280.8493
RWA,2004,197000,Derived using data on fixed investment from UN and the spliced USD exchange rate,577.449,341.1557
RWA,2005,248000,Derived using data on fixed investment from UN and the spliced USD exchange rate,557.8226,444.5858
RWA,2006,269000,Derived using data on fixed investment from UN and the spliced USD exchange rate,551.7103,487.5747
RWA,2007,363000,Derived using data on fixed investment from UN and the spliced USD exchange rate,546.955,663.6743
RWA,2008,584000,Derived using data on fixed investment from UN and the spliced USD exchange rate,546.8486,1067.937
RWA,2009,654000,Derived using data on fixed investment from UN and the spliced USD exchange rate,568.2813,1150.839
RWA,2010,710000,Derived using data on fixed investment from UN and the spliced USD exchange rate,583.1309,1217.565
RWA,2011,847000,Derived using data on fixed investment from UN and the spliced USD exchange rate,600.3065,1410.946
RWA,2012,1064000,Derived using data on fixed investment from UN and the spliced USD exchange rate,614.2952,1732.066
RWA,2013,1197000,Derived using data on fixed investment from UN and the spliced USD exchange rate,646.636,1851.119
RWA,2014,1273000,Derived using data on fixed investment from UN and the spliced USD exchange rate,682.4378,1865.371
RWA,2015,1474000,Derived using data on fixed investment from UN and the spliced USD exchange rate,719.8596,2047.622
RWA,2016,1858000,Derived using data on fixed investment from UN and the spliced USD exchange rate,787.2515,2360.11
RWA,2017,1748000,Derived using data on fixed investment from UN and the spliced USD exchange rate,831.5543,2102.088
RWA,2018,1906000,Derived using data on fixed investment from UN and the spliced USD exchange rate,861.0934,2213.465
RWA,2019,2505000,Derived using data on fixed investment from UN and the spliced USD exchange rate,899.3505,2785.343
RWA,2020,2431000,Derived using data on fixed investment from UN and the spliced USD exchange rate,943.2781,2577.183
RWA,2021,2916000,Derived using data on fixed investment from UN and the spliced USD exchange rate,988.6248,2949.552
RWA,2022,3370000,Derived using data on fixed investment from UN and the spliced USD exchange rate,1030.308,3270.865
RWA,2023,4430000,Derived using data on fixed investment from UN and the spliced USD exchange rate,1160.099,3818.64
RWA,2024,5460768,Derived using data on fixed investment from IMF_IFS and the spliced USD exchange rate,1318.128,4142.819
SAU,1962,1252.955,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,4.5,278.4344
SAU,1963,1252.955,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,4.5,278.4344
SAU,1964,1775.019,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,4.5,394.4486
SAU,1965,2401.496,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,4.5,533.6658
SAU,1966,2283.008,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,4.5,507.3352
SAU,1967,2530.563,Derived using data on fixed investment from WDI_ARC and the spliced USD exchange rate,4.5,562.3474
SAU,1968,2784.466,Derived using data on fixed investment from WDI and the spliced USD exchange rate,4.5,618.7702
SAU,1969,2964.26,Derived using data on fixed investment from WDI and the spliced USD exchange rate,4.5,658.7245
SAU,1970,3068.627,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.5,681.9172
SAU,1971,3515.388,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.486829,783.4907
SAU,1972,4892.017,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.144753,1180.292
SAU,1973,7744.889,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.706589,2089.492
SAU,1974,14242.21,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.55,4011.889
SAU,1975,28616.72,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.517612,8135.268
SAU,1976,48358.22,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.53,13699.21
SAU,1977,66767.19,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.525065,18940.7
SAU,1978,81836.23,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.399562,24072.58
SAU,1979,93679.58,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.360837,27873.88
SAU,1980,113438.3,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.326742,34098.91
SAU,1981,132261.7,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.382508,39101.66
SAU,1982,130767,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.428171,38144.82
SAU,1983,120238.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.454759,34803.61
SAU,1984,106050.5,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.523811,30095.39
SAU,1985,83872.77,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.622136,23155.61
SAU,1986,72695.45,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.70625,19614.29
SAU,1987,71660.15,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.75,19109.37
SAU,1988,62555.63,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.752,16672.61
SAU,1989,66392.41,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.75113,17699.31
SAU,1990,83250.64,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.751277,22192.61
SAU,1991,100480.3,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.751627,26783.12
SAU,1992,103954.8,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.750709,27716.03
SAU,1993,108824.2,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.752886,28997.47
SAU,1994,93002.17,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.752065,24786.93
